restaurant,food,price,taste,location,portion_size,dish_category,description,source_url,votes_count
Champs and Pataase Restaurant,Sautée Potatoes Only,50.0,5.8,Accra,,Side Dishes,,chowdeck,1
Champs and Pataase Restaurant,Mexican Rice Only,60.0,6.1,Accra,,Side Dishes,,chowdeck,1
Champs and Pataase Restaurant,Beef Jollof Rice,110.0,7.6,Accra,,Rice Dishes,,chowdeck,1
Champs and Pataase Restaurant,Shrimps Cocktail,115.0,7.8,Accra,,Salads,,chowdeck,1
Champs and Pataase Restaurant,Noodles & Chicken,95.0,7.3,Accra,,Pasta & Noodles,,chowdeck,1
Champs and Pataase Restaurant,Vegetable Stew,60.0,6.2,Accra,,Nigerian Dishes,,chowdeck,1
Champs and Pataase Restaurant,Paloma Red Red,60.0,6.9,Accra,,Ghanaian Dishes,,chowdeck,1
Champs and Pataase Restaurant,Croque Monsieur,80.0,7.2,Accra,,Sandwiches & Wraps,,chowdeck,1
Champs and Pataase Restaurant,Hunter's Dry,30.0,6.5,Accra,,Beer,,chowdeck,1
Champs and Pataase Restaurant,Fried Chicken Thigh,95.0,7.3,Accra,,Chicken Dishes,,chowdeck,1
Champs and Pataase Restaurant,Seafood Espetada,180.0,8.6,Accra,,Seafood Dishes,,chowdeck,1
Champs and Pataase Restaurant,Milo,20.0,6.8,Accra,,Hot Drink,,chowdeck,1
Champs and Pataase Restaurant,Kafta Kebab Dish,130.0,7.7,Accra,,Beef Dishes,,chowdeck,1
Champs and Pataase Restaurant,Curried Vegetables,85.0,6.7,Accra,,Vegeterian Dishes,,chowdeck,1
Champs and Pataase Restaurant,Fruitelli,50.0,5.8,Accra,,Cold Drinks,,chowdeck,1
Champs and Pataase Restaurant,Mushroom Spaghetti,85.0,6.9,Accra,,Vegeterian Dishes,,chowdeck,1
Champs and Pataase Restaurant,Signature Combo Basket,141.0,8.5,Accra,,Signature Basket,,chowdeck,1
Champs and Pataase Restaurant,Dough Only,30.0,5.1,Accra,,Lebanese Oven,,chowdeck,1
Champs and Pataase Restaurant,Cheese,50.0,6.4,Accra,,Lebanese Oven,,chowdeck,1
Champs and Pataase Restaurant,JP Chenet,70.0,7.4,Accra,,Wine List,,chowdeck,1
Champs and Pataase Restaurant,Guinness,30.0,6.8,Accra,,Beer,,chowdeck,1
Champs and Pataase Restaurant,Nescafe,25.0,6.6,Accra,,Hot Drink,,chowdeck,1
Champs and Pataase Restaurant,Assorted Fruits,35.0,6.3,Accra,,Desserts,,chowdeck,1
Champs and Pataase Restaurant,Cake Only,35.0,6.7,Accra,,Desserts,,chowdeck,1
Champs and Pataase Restaurant,Champs Punch Signature,55.0,7.5,Accra,,Rum Cocktails,,chowdeck,1
Champs and Pataase Restaurant,Pina Colada,50.0,7.4,Accra,,Rum Cocktails,,chowdeck,1
Champs and Pataase Restaurant,Seafood Pizza,200.0,8.7,Accra,,Pizza,,chowdeck,1
Champs and Pataase Restaurant,Eggs & Minced Meat with Bread,75.0,6.9,Accra,,Breakfast,,chowdeck,1
Champs and Pataase Restaurant,Calamari Strips,65.0,7.1,Accra,,Starters/ Fingers,,chowdeck,1
Champs and Pataase Restaurant,Chicken Shawarma Platter,110.0,7.8,Accra,,Chicken Dishes,,chowdeck,1
Champs and Pataase Restaurant,Jamie Champs,50.0,7.3,Accra,,Whiskey Cocktails,,chowdeck,1
Champs and Pataase Restaurant,Fish in White Sauce,120.0,7.9,Accra,,Seafood Dishes,,chowdeck,1
Champs and Pataase Restaurant,Beef Fried Rice,120.0,7.5,Accra,,Rice Dishes,,chowdeck,1
Champs and Pataase Restaurant,Grouper Meunière,120.0,7.8,Accra,,Seafood Dishes,,chowdeck,1
Champs and Pataase Restaurant,Vegeterian Basket,125.0,7.6,Accra,,Signature Basket,,chowdeck,1
Champs and Pataase Restaurant,Mushroom in Garlic Sauce,85.0,6.9,Accra,,Vegeterian Dishes,,chowdeck,1
Champs and Pataase Restaurant,Nederburg,40.0,6.7,Accra,,Wine List,,chowdeck,1
Champs and Pataase Restaurant,Veggie Burger,110.0,7.2,Accra,,Burger,,chowdeck,1
Champs and Pataase Restaurant,Breakfast Buffet,120.0,8.1,Accra,,Breakfast,,chowdeck,1
Champs and Pataase Restaurant,Bacon Slices,45.0,6.3,Accra,,Breakfast,,chowdeck,1
Champs and Pataase Restaurant,2 Beef Sausages,35.0,6.0,Accra,,Breakfast,,chowdeck,1
Champs and Pataase Restaurant,Chicken Kebab Only,70.0,7.3,Accra,,Starters/ Fingers,,chowdeck,1
Champs and Pataase Restaurant,Kelewele,50.0,6.5,Accra,,Starters/ Fingers,,chowdeck,1
Champs and Pataase Restaurant,Sauté Vegetables Only,75.0,6.4,Accra,,Side Dishes,,chowdeck,1
Champs and Pataase Restaurant,Seafood Fried Rice,155.0,8.2,Accra,,Rice Dishes,,chowdeck,1
Champs and Pataase Restaurant,Paloma Special Rice,155.0,8.0,Accra,,Rice Dishes,,chowdeck,1
Champs and Pataase Restaurant,Pasta Al Tonno Piccante,110.0,7.3,Accra,,Pasta & Noodles,,chowdeck,1
Champs and Pataase Restaurant,Shrimps Fried Rice,155.0,8.1,Accra,,Rice Dishes,,chowdeck,1
Champs and Pataase Restaurant,Chicken Fried Rice,110.0,7.2,Accra,,Rice Dishes,,chowdeck,1
Champs and Pataase Restaurant,Pataase Jollof Rice,120.0,7.6,Accra,,Rice Dishes,,chowdeck,1
Champs and Pataase Restaurant,Egg Sandwich,80.0,6.5,Accra,,Sandwiches & Wraps,,chowdeck,1
Champs and Pataase Restaurant,Chicken Sandwich Platter,95.0,7.5,Accra,,Chicken Dishes,,chowdeck,1
Champs and Pataase Restaurant,Beef Stragnoff,120.0,7.8,Accra,,Beef Dishes,,chowdeck,1
Champs and Pataase Restaurant,Beef Espetada,130.0,8.1,Accra,,Beef Dishes,,chowdeck,1
Champs and Pataase Restaurant,Grilled Seafood Platter,305.0,9.0,Accra,,Special Platters,,chowdeck,1
Champs and Pataase Restaurant,Fully Loaded Burger,140.0,8.2,Accra,,Burger,,chowdeck,1
Champs and Pataase Restaurant,Grilled Red Fish,125.0,8.0,Accra,,Seafood Dishes,,chowdeck,1
Champs and Pataase Restaurant,Gin Fizz,50.0,7.3,Accra,,Gin Cocktails,,chowdeck,1
Champs and Pataase Restaurant,Soda,20.0,5.9,Accra,,Cold Drinks,,chowdeck,1
Champs and Pataase Restaurant,Hot Chocolate,25.0,6.6,Accra,,Hot Drink,,chowdeck,1
Champs and Pataase Restaurant,Sliced Fruit,35.0,6.5,Accra,,Desserts,,chowdeck,1
Champs and Pataase Restaurant,Mai Tai,65.0,7.9,Accra,,Tequila Cocktails,,chowdeck,1
Champs and Pataase Restaurant,All Season Pizza,170.0,8.4,Accra,,Pizza,,chowdeck,1
Champs and Pataase Restaurant,Housy Pizza,110.0,7.7,Accra,,Pizza,,chowdeck,1
Champs and Pataase Restaurant,Paloma's Breakfast,110.0,7.5,Accra,,Breakfast,,chowdeck,1
Champs and Pataase Restaurant,Baked Beans,35.0,5.9,Accra,,Breakfast,,chowdeck,1
Champs and Pataase Restaurant,Fish Kebab Only,80.0,7.4,Accra,,Starters/ Fingers,,chowdeck,1
Champs and Pataase Restaurant,Beef Quesadillas,120.0,7.8,Accra,,Sandwiches & Wraps,,chowdeck,1
Champs and Pataase Restaurant,Full Chicken Only,170.0,8.4,Accra,,Chicken Dishes,,chowdeck,1
Champs and Pataase Restaurant,Homos & Minced Meat,75.0,6.7,Accra,,Starters/ Fingers,,chowdeck,1
Champs and Pataase Restaurant,Chicken Stew,110.0,7.3,Accra,,Chicken Dishes,,chowdeck,1
Champs and Pataase Restaurant,Beef Cordon Bleu,120.0,7.9,Accra,,Beef Dishes,,chowdeck,1
Champs and Pataase Restaurant,Hunter's Gold,30.0,6.8,Accra,,Beer,,chowdeck,1
Champs and Pataase Restaurant,Gulder,30.0,6.5,Accra,,Beer,,chowdeck,1
Champs and Pataase Restaurant,Ice Tea,20.0,6.2,Accra,,Fresh Drinks & Smoothies,,chowdeck,1
Champs and Pataase Restaurant,Fisherman's Soup,120.0,8.0,Accra,,Soups,,chowdeck,1
Champs and Pataase Restaurant,Ice Cream,25.0,6.9,Accra,,Desserts,,chowdeck,1
Champs and Pataase Restaurant,Fruit Salad,30.0,7.0,Accra,,Desserts,,chowdeck,1
Champs and Pataase Restaurant,Cheese & Ham Pancake,80.0,7.2,Accra,,Breakfast,,chowdeck,1
Champs and Pataase Restaurant,Vegetable Omelette & Toast,70.0,6.5,Accra,,Breakfast,,chowdeck,1
Champs and Pataase Restaurant,Homos with Bread,60.0,6.6,Accra,,Starters/ Fingers,,chowdeck,1
Champs and Pataase Restaurant,Mushroom Soup,80.0,7.1,Accra,,Soups,,chowdeck,1
Champs and Pataase Restaurant,Chicken in Garlic Sauce,115.0,7.7,Accra,,Chicken Dishes,,chowdeck,1
Champs and Pataase Restaurant,Grilled Beef Fillet,130.0,8.1,Accra,,Beef Dishes,,chowdeck,1
Champs and Pataase Restaurant,Noodles & Beef,110.0,7.4,Accra,,Pasta & Noodles,,chowdeck,1
Champs and Pataase Restaurant,Lebanese Snack,110.0,6.8,Accra,,Vegeterian Dishes,,chowdeck,1
Champs and Pataase Restaurant,Family Size Platter,280.0,8.8,Accra,,Special Platters,,chowdeck,1
Champs and Pataase Restaurant,"Bacon, Sausage & Cheese Burger",125.0,8.1,Accra,,Burger,,chowdeck,1
Champs and Pataase Restaurant,Water,15.0,9.4,Accra,,Cold Drinks,,chowdeck,1
Champs and Pataase Restaurant,Ice Coffee,20.0,6.9,Accra,,Fresh Drinks & Smoothies,,chowdeck,1
Champs and Pataase Restaurant,Pepper Steak,130.0,7.9,Accra,,Beef Dishes,,chowdeck,1
Champs and Pataase Restaurant,Cake & Ice Cream,50.0,7.2,Accra,,Desserts,,chowdeck,1
Champs and Pataase Restaurant,Pineapple Juice,20.0,6.8,Accra,,Cold Drinks,,chowdeck,1
Champs and Pataase Restaurant,Mojito,50.0,7.7,Accra,,Rum Cocktails,,chowdeck,1
Champs and Pataase Restaurant,Sex On The Beach,55.0,7.6,Accra,,Vodka Cocktails,,chowdeck,1
Champs and Pataase Restaurant,Spiced Dark & Stormy,55.0,7.5,Accra,,Rum Cocktails,,chowdeck,1
Champs and Pataase Restaurant,Nachos Supreme (Chicken),75.0,7.4,Accra,,Starters/ Fingers,,chowdeck,1
Champs and Pataase Restaurant,Potato Chips Only,40.0,5.7,Accra,,Side Dishes,,chowdeck,1
Champs and Pataase Restaurant,Beef Salad,110.0,6.9,Accra,,Salads,,chowdeck,1
Champs and Pataase Restaurant,Fried Tilapia Fish,130.0,8.0,Accra,,Seafood Dishes,,chowdeck,1
Champs and Pataase Restaurant,Fish Burger,110.0,7.3,Accra,,Burger,,chowdeck,1
Champs and Pataase Restaurant,Ice Chocolate,20.0,6.4,Accra,,Fresh Drinks & Smoothies,,chowdeck,1
Champs and Pataase Restaurant,Long Mountain,115.0,7.9,Accra,,Wine List,,chowdeck,1
Champs and Pataase Restaurant,Lebanese Coffee,35.0,7.0,Accra,,Hot Drink,,chowdeck,1
Champs and Pataase Restaurant,Chilli Margarita,50.0,7.3,Accra,,Tequila Cocktails,,chowdeck,1
Champs and Pataase Restaurant,5  Grilled Tempura Prawns,125.0,8.2,Accra,,Seafood Dishes,,chowdeck,1
Champs and Pataase Restaurant,Crispy Oyster Mushrooms,70.0,6.9,Accra,,Starters/ Fingers,,chowdeck,1
Champs and Pataase Restaurant,Chef's Salad,110.0,7.1,Accra,,Salads,,chowdeck,1
Champs and Pataase Restaurant,Chicken Caesar Salad,110.0,7.4,Accra,,Salads,,chowdeck,1
Champs and Pataase Restaurant,Grilled Grouper Fillet,120.0,8.1,Accra,,Seafood Dishes,,chowdeck,1
Champs and Pataase Restaurant,Russian Potato Salad,110.0,6.8,Accra,,Salads,,chowdeck,1
Champs and Pataase Restaurant,Spaghetti Carbonara,125.0,8.0,Accra,,Pasta & Noodles,,chowdeck,1
Champs and Pataase Restaurant,Orange Juice,20.0,6.5,Accra,,Cold Drinks,,chowdeck,1
Champs and Pataase Restaurant,Noodles & Fish,110.0,7.3,Accra,,Pasta & Noodles,,chowdeck,1
Champs and Pataase Restaurant,Grilled Chicken Fillet,110.0,7.6,Accra,,Chicken Dishes,,chowdeck,1
Champs and Pataase Restaurant,Mushroom Fried Rice,85.0,6.9,Accra,,Vegeterian Dishes,,chowdeck,1
Champs and Pataase Restaurant,Club Beer,30.0,6.5,Accra,,Beer,,chowdeck,1
Champs and Pataase Restaurant,Espresso (Single),35.0,7.1,Accra,,Hot Drink,,chowdeck,1
Garden District Kitchen,1 MegaWrap Semo,35.0,4.8,Accra,,1 MegaWrap Semo,,chowdeck,1
Garden District Kitchen,1 MegaWrap of FUFU,35.0,5.6,Accra,,1 MegaWrap of FUFU,,chowdeck,1
Garden District Kitchen,1 MegaWrap GARRI ,25.0,6.8,Accra,,1 MegaWrap GARRI ,,chowdeck,1
Garden District Kitchen,1 Plate of Oha soup with fufu or semo,135.0,5.9,Accra,,SOUP & ( FUFU OR SEMO ),,chowdeck,1
Garden District Kitchen,1 Plate of Vegetable soup with fufu or semo,135.0,9.0,Accra,,SOUP & ( FUFU OR SEMO ),,chowdeck,1
Garden District Kitchen,1 Plate of Onubu soup with fufu or semo,125.0,8.0,Accra,,SOUP & ( FUFU OR SEMO ),,chowdeck,1
Garden District Kitchen,1 Plate of Ogbono soup with fufu or semo,125.0,7.6,Accra,,SOUP & ( FUFU OR SEMO ),,chowdeck,1
Garden District Kitchen,1 Plate of Egusi soup with fufu or semo,125.0,6.9,Accra,,SOUP & ( FUFU OR SEMO ),,chowdeck,1
Garden District Kitchen,1 Plate of Okro Soup & Garri,115.0,6.7,Accra,,SOUP & GARRI ,,chowdeck,1
Garden District Kitchen,1 Plate of Ogbono Soup & Garri ,115.0,6.9,Accra,,SOUP & GARRI ,,chowdeck,1
Garden District Kitchen,1 Plate of Vegetable Soup & Garri,125.0,8.3,Accra,,SOUP & GARRI ,,chowdeck,1
Garden District Kitchen,1 Plate of Oha soup & Garri,125.0,8.1,Accra,,SOUP & GARRI ,,chowdeck,1
Garden District Kitchen,1 Plate of Egusi soup & Garri,115.0,6.2,Accra,,SOUP & GARRI ,,chowdeck,1
Garden District Kitchen,1 Plate of Vegetable,105.0,5.7,Accra,,A PLATE OF SOUPS ONLY,,chowdeck,1
Garden District Kitchen,1 Plate of Oha Soup,105.0,6.9,Accra,,A PLATE OF SOUPS ONLY,,chowdeck,1
Garden District Kitchen,1 Plate of Ogbono Soup ,95.0,3.9,Accra,,A PLATE OF SOUPS ONLY,,chowdeck,1
Garden District Kitchen,1 Plate of Okro Soup,95.0,7.7,Accra,,A PLATE OF SOUPS ONLY,,chowdeck,1
Garden District Kitchen,1 Plate of Egusi Soup,95.0,8.2,Accra,,A PLATE OF SOUPS ONLY,,chowdeck,1
Garden District Kitchen,Rice and Stew Assorted ,90.0,9.1,Accra,,RICE,,chowdeck,1
DNR,Chicken Salad,30.0,,East Legon,,Salads,"Chicken, lettuce, onion, tomato, cucumber, pickle, sweet corn and lemon",manual_entry,1
DNR,Egg Salad,30.0,,East Legon,,Salads,"Egg, lettuce, onion, tomato, lemon and red pepper",manual_entry,1
DNR,Turkish Salad,30.0,,East Legon,,Salads,"Tomato, green pepper, cucumber, onion and lemon",manual_entry,1
DNR,Potato Salad,30.0,,East Legon,,Salads,"Potato, lettuce, onion, tomato and lemon",manual_entry,1
DNR,Fish Salad,30.0,,East Legon,,Salads,"Fish, cucumber, lettuce, onion, tomato, pickle, sweet corn and lemon",manual_entry,1
DNR,Cheese Salad,30.0,,East Legon,,Salads,"Cheese, lettuce, onion, tomato, pickle, green olive, sweet corn and lemon",manual_entry,1
DNR,Soup,12.0,,East Legon,,Appetizers,Soup,manual_entry,1
DNR,Balloon Bread,7.0,,East Legon,,Appetizers,Balloon bread,manual_entry,1
DNR,Cacik,12.0,,East Legon,,Appetizers,Yoghurt-cucumber sauce,manual_entry,1
DNR,Yoghurt,12.0,,East Legon,,Appetizers,Plain yoghurt,manual_entry,1
DNR,Humus Tahina,15.0,,East Legon,,Appetizers,Humus Tahina,manual_entry,1
DNR,Baba Ganush,15.0,,East Legon,,Appetizers,Roasted eggplant dip,manual_entry,1
DNR,Chicken Doner And Fried Rice,32.0,,East Legon,,Chickens,Chicken doner meat served with vegetable fried rice,manual_entry,1
DNR,Chicken Doner And Jollof Rice,32.0,,East Legon,,Chickens,Chicken doner meat served with jollof rice,manual_entry,1
DNR,Chicken Wings And Rice,35.0,,East Legon,,Chickens,Chicken wings with plain rice,manual_entry,1
DNR,Fried Chicken And Jollof Rice,26.0,,East Legon,,Chickens,Deep fried chicken with jollof rice,manual_entry,1
DNR,Beef Kebab And Rice,35.0,,East Legon,,Beefs,Beef kebab with plain rice,manual_entry,1
DNR,Kofte Kebab And Fried Rice,35.0,,East Legon,,Beefs,Spiced beef kofte with vegetable fried rice,manual_entry,1
DNR,Adana Kebab,37.0,,East Legon,,Beefs,Minced spiced beef served with rice,manual_entry,1
DNR,Iskender Kebab,40.0,,East Legon,,Beefs,Traditional Turkish doner meat with sauce and yoghurt,manual_entry,1
DNR,Lahmacun,28.0,,East Legon,,Pide,"Minced meat, tomato, green pepper, parsley & spices",manual_entry,1
DNR,Izmir Pide,32.0,,East Legon,,Pide,"Shredded meat, tomato, green pepper & parsley",manual_entry,1
DNR,Erzurum Pide,32.0,,East Legon,,Pide,"Chicken, mushroom, cheese, tomato & green pepper",manual_entry,1
DNR,Cheese Wrap,16.0,,East Legon,,Vegetarian,"Cheese, tomato & green pepper wrap",manual_entry,1
DNR,Chips Wrap,16.0,,East Legon,,Vegetarian,Potato chips and chilli sauce wrap,manual_entry,1
DNR,Arizona Pizza,25.0,,East Legon,,Pizzas,"Special sauce, cheese, thyme and tomato",manual_entry,1
DNR,Brooklyn Pizza,27.0,,East Legon,,Pizzas,"Special sauce, cheese, mushroom, tomato and green pepper",manual_entry,1
DNR,Miami Pizza,27.0,,East Legon,,Pizzas,"Special sauce, cheese, chicken with sauce, mushroom, tomato and green pepper",manual_entry,1
DNR,Hollywod Pizza,27.0,,East Legon,,Pizzas,"Special sauce, cheese, mushroom, beef sausage, tomato, onion, green olive and green pepper",manual_entry,1
restaurant,Food,,taste,location,portion_size,Dish_Category,description,manual_entry,1
Bistro 22,Butternut Squash Soup,100.0,,Accra,,Appetizers,Goat cheese sprinkle,manual_entry,1
Bistro 22,Beet Hummus,120.0,,Accra,,Appetizers,Classic chickpea & beetroot dip,manual_entry,1
Bistro 22,Spinach Artichoke Dip,210.0,,Accra,,Appetizers,"Spinach, artichoke, mix of cheese, tortilla chips",manual_entry,1
Bistro 22,Fried Calamari,200.0,,Accra,,Appetizers,"Green chili, tartar dip",manual_entry,1
Bistro 22,Shrimp Skewers,170.0,,Accra,,Appetizers,"Shrimps, coconut dip",manual_entry,1
Bistro 22,Grilled Octopus,195.0,,Accra,,Appetizers,"Smoked paprika, mashed potatoes",manual_entry,1
Bistro 22,Lemon Gamberi,180.0,,Accra,,Appetizers,"Shrimps, lemon ginger butter",manual_entry,1
Bistro 22,Crunchy Chicken,130.0,,Accra,,Appetizers,"Breaded crust, sweet chili dip",manual_entry,1
Bistro 22,Barbecue Wings,155.0,,Accra,,Appetizers,"Chicken wings, house-made barbecue sauce",manual_entry,1
Bistro 22,Fried Brie Bites,260.0,,Accra,,Appetizers,"Breaded Brie cheese, rosemary crust, blueberry chutney",manual_entry,1
Bistro 22,Octopus À La Provençale,200.0,,Accra,,Appetizers,"Lemon, garlic & coriander",manual_entry,1
Bistro 22,Bistro’S Flatbread,280.0,,Accra,,Appetizers,"Goat cheese, arugula, tomato confit, dried cranberry, honey balsamic drizzle",manual_entry,1
Bistro 22,Beef Carnitas Taco,165.0,,Accra,,Appetizers,"Pineapple, pico de gallo",manual_entry,1
Bistro 22,The Original Burger,230.0,,Accra,,Gourmet Burgers,"Grilled chicken, lettuce, pickles, cheddar, onion rings, barbecue sauce",manual_entry,1
Bistro 22,The Fish Burger,220.0,,Accra,,Gourmet Burgers,"Breaded grouper fillet, Lettuce, tartar sauce",manual_entry,1
Bistro 22,The Brie Burger,280.0,,Accra,,Gourmet Burgers,"200g beef patty, brie cheese, mushrooms, lettuce, pickles, brie sauce",manual_entry,1
Bistro 22,The Chicken Burger,220.0,,Accra,,Gourmet Burgers,"Grilled chicken, cheddar, onion rings, barbecue sauce",manual_entry,1
Bistro 22,The Tex-Mex Burger,230.0,,Accra,,Gourmet Burgers,"Breaded chicken, jalapenos, nachos, cheddar, cuban sauce",manual_entry,1
Bistro 22,Caesar Salad,180.0,,Accra,,Salads,"Romaine, reggiano, croutons, Caesar dressing (+chicken +45, +shrimps +65)",manual_entry,1
Bistro 22,Fattoush,160.0,,Accra,,Salads,"Mixed greens, cucumber, mint, radish",manual_entry,1
Bistro 22,Asian Salad,200.0,,Accra,,Salads,"Rice vermicelli, crab, cucumber, carrot, soy-ginger dressing",manual_entry,1
Bistro 22,Beef Mango Salad,255.0,,Accra,,Salads,"Beef strips, avocado, mango, cherry tomato, mango dressing",manual_entry,1
Bistro 22,Summer Salad,240.0,,Accra,,Salads,"Shrimps, citrus fruits, cucumber, carrots, tropical dressing",manual_entry,1
Bistro 22,Quinoa Salad,195.0,,Accra,,Salads,"Beetroot, arugula, tomato, cucumber, cranberries, balsamic vinaigrette (+chicken +45)",manual_entry,1
Bistro 22,Goat Cheese Salad,245.0,,Accra,,Salads,"Mixed greens, goat cheese, apple, cranberries, honey balsamic vinaigrette",manual_entry,1
Bistro 22,Falafel Wrap,170.0,,Accra,,Sandwiches,"Falafel, tortilla, arugula, radish, sesame sauce",manual_entry,1
Bistro 22,Steak Mushroom Sandwich,220.0,,Accra,,Sandwiches,"Beef strips, arugula, mushroom, A l’anciènne",manual_entry,1
Chris Maison,Sobolo,20.0,,Accra,,Fruits Juice And Minerals,Traditional hibiscus drink,manual_entry,1
Chris Maison,Plain Rice (Standard Pack),110.0,,Accra,Standard,Main Meal,Plain rice serving (standard pack),manual_entry,1
Chris Maison,Jollof Rice (Standard Pack),110.0,,Accra,Standard,Main Meal,Jollof rice serving (standard pack),manual_entry,1
Chris Maison,Fried Rice (Standard Pack),110.0,,Accra,Standard,Main Meal,Fried rice serving (standard pack),manual_entry,1
Chris Maison,Noodles (Standard Pack),110.0,,Accra,Standard,Main Meal,Noodles serving (standard pack),manual_entry,1
Chris Maison,Plain Rice (Mega Pack),175.0,,Accra,Mega,Main Meal,Plain rice large family pack,manual_entry,1
Chris Maison,Jollof Rice (Mega Pack),175.0,,Accra,Mega,Main Meal,Jollof rice large family pack,manual_entry,1
Chris Maison,Fried Rice (Mega Pack),175.0,,Accra,Mega,Main Meal,Fried rice large family pack,manual_entry,1
Chris Maison,Noodles (Mega Pack),175.0,,Accra,Mega,Main Meal,Noodles large family pack,manual_entry,1
Chris Maison,Banku (Standard Pack),110.0,,Accra,Standard,Main Meal,Banku serving (standard pack),manual_entry,1
Chris Maison,Banku (Mega Pack),175.0,,Accra,Mega,Main Meal,Banku large family pack,manual_entry,1
Chris Maison,Potato/Yam Chips (Standard Pack),110.0,,Accra,Standard,Main Meal,Chips serving (standard pack),manual_entry,1
Chris Maison,Potato/Yam Chips (Mega Pack),175.0,,Accra,Mega,Main Meal,Chips large family pack,manual_entry,1
Chris Maison,Chicken Sauce,80.0,,Accra,,Sauce,Chicken-based stew/sauce,manual_entry,1
Chris Maison,Beef Sauce,80.0,,Accra,,Sauce,Beef-based stew/sauce,manual_entry,1
Chris Maison,Shrimp Sauce,80.0,,Accra,,Sauce,Shrimp-based sauce,manual_entry,1
Chris Maison,Seafood Sauce,100.0,,Accra,,Sauce,Seafood sauce option,manual_entry,1
Chris Maison,Samosa,65.0,,Accra,,Starters & Sides,Crispy samosa pockets,manual_entry,1
Chris Maison,Chinese Springroll,55.0,,Accra,,Starters & Sides,Vegetable spring rolls,manual_entry,1
Chris Maison,Water,5.0,,Accra,,Fruits Juice And Minerals,Bottled water,manual_entry,1
Chris Maison,Coke,15.0,,Accra,,Fruits Juice And Minerals,Coca-Cola soft drink,manual_entry,1
Chris Maison,Fanta,15.0,,Accra,,Fruits Juice And Minerals,Fanta soft drink,manual_entry,1
Chris Maison,Sprite,15.0,,Accra,,Fruits Juice And Minerals,Sprite soft drink,manual_entry,1
Chris Maison,Malt,15.0,,Accra,,Fruits Juice And Minerals,Malt Guinness type beverage,manual_entry,1
Chris Maison,Don Simon,37.5,,Accra,,Fruits Juice And Minerals,Don Simon juice pack,manual_entry,1
Chris Maison,Fru Telli (1L),45.0,,Accra,1L,Fruits Juice And Minerals,Fru Telli juice,manual_entry,1
Chris Maison,Heineken,30.0,,Accra,,Fruits Juice And Minerals,Heineken beer,manual_entry,1
Chris Maison,Smirnoff,30.0,,Accra,,Fruits Juice And Minerals,Smirnoff bottle,manual_entry,1
Chris Maison,Chrismaison Special Nutty,70.0,,Accra,,Smoothies,Nutty blend house special,manual_entry,1
Chris Maison,Greenland,60.0,,Accra,,Smoothies,Green smoothie mix,manual_entry,1
Chris Maison,Oreo Milkshake,55.0,,Accra,,Smoothies,Oreo cookie & cream milkshake,manual_entry,1
Chris Maison,Mixed Berries,60.0,,Accra,,Smoothies,Berry fruit smoothie,manual_entry,1
Chris Maison,Crazy Mangoes,60.0,,Accra,,Smoothies,Mango smoothie special,manual_entry,1
Chris Maison,Coconut Milkshake,55.0,,Accra,,Smoothies,Coconut-based milkshake,manual_entry,1
Chris Maison,Chocolate Milkshake,55.0,,Accra,,Smoothies,Chocolate dairy shake,manual_entry,1
Chris Maison,Vanilla Milkshake,55.0,,Accra,,Smoothies,Vanilla milkshake,manual_entry,1
Chris Maison,Mint Lemonade,55.0,,Accra,,Smoothies,Mint and lemon-flavored lemonade,manual_entry,1
Chris Maison,Mango Kiwi,55.0,,Accra,,Smoothies,Tropical mango kiwi smoothie,manual_entry,1
Chris Maison,Strawberry Lemonade,55.0,,Accra,,Smoothies,Strawberry-flavored lemonade,manual_entry,1
Chris Maison,Peach Smoothie,40.0,,Accra,,Smoothies,Peach fruit smoothie,manual_entry,1
Chris Maison,Passion Smoothie,40.0,,Accra,,Smoothies,Passionfruit smoothie,manual_entry,1
Chris Maison,Strawberry Smoothie,40.0,,Accra,,Smoothies,Strawberry fruit smoothie,manual_entry,1
Chris Maison,Plain Rice With Sauce (Standard Pack),122.5,,Accra,Standard,Main Meal,Plain rice plus sauce (standard pack),manual_entry,1
Chris Maison,Jollof Rice With Sauce (Standard Pack),122.5,,Accra,Standard,Main Meal,Jollof rice plus sauce (standard pack),manual_entry,1
Chris Maison,Fried Rice With Sauce (Standard Pack),122.5,,Accra,Standard,Main Meal,Fried rice plus sauce (standard pack),manual_entry,1
Chris Maison,Noodles With Sauce (Standard Pack),122.5,,Accra,Standard,Main Meal,Noodles plus sauce (standard pack),manual_entry,1
Chris Maison,Banku With Sauce (Standard Pack),122.5,,Accra,Standard,Main Meal,Banku plus sauce (standard pack),manual_entry,1
Chris Maison,Potato/Yam Chips With Sauce (Standard Pack),115.0,,Accra,Standard,Main Meal,Chips plus sauce (standard pack),manual_entry,1
Chris Maison,Plain Rice With Sauce (Mega Pack),155.0,,Accra,Mega,Main Meal,Plain rice plus sauce (mega pack),manual_entry,1
Chris Maison,Jollof Rice With Sauce (Mega Pack),155.0,,Accra,Mega,Main Meal,Jollof rice plus sauce (mega pack),manual_entry,1
Chris Maison,Fried Rice With Sauce (Mega Pack),155.0,,Accra,Mega,Main Meal,Fried rice plus sauce (mega pack),manual_entry,1
Chris Maison,Noodles With Sauce (Mega Pack),155.0,,Accra,Mega,Main Meal,Noodles plus sauce (mega pack),manual_entry,1
